source,productid,category,mobilename,sellingprice,mrp,discountoffering,rating,url,scraped_at
flipkart,COMHK55FMC67NQ5V,laptops,HP MS Office 2024 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home) 15-fr0045TU Thin ...,67990,69023,1% off,,https://www.flipkart.com/hp-ms-office-2024-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-15-fr0045tu-thin-light-laptop/p/itm5a4df44828227?pid=COMHK55FMC67NQ5V&lid=LSTCOMHK55FMC67NQ5VHTFVCX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_32&otracker=search&fm=organic&iid=7f94d40e-390a-48ac-9797-29c1c4e5b1c2.COMHK55FMC67NQ5V.SEARCH&ppt=sp&ppn=sp&ssid=y08kitb2dc0000001788948807273&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09T10:13:19.274851
flipkart,COMH397XW36HUXB8,laptops,Acer Aspire 15 AMD Office 2024 + M365 Basic AMD Ryzen 5 Hexa Core 7430U - (16 GB/512 GB SSD/Windows 11...,56990,59990,5% off,,https://www.flipkart.com/acer-aspire-15-amd-office-2024-m365-basic-ryzen-5-hexa-core-7430u-16-gb-512-gb-ssd-windows-11-home-as15-42-thin-light-laptop/p/itmdaf15e01a1d1a?pid=COMH397XW36HUXB8&lid=LSTCOMH397XW36HUXB8EV5XN8&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_33&otracker=search&fm=organic&iid=7f94d40e-390a-48ac-9797-29c1c4e5b1c2.COMH397XW36HUXB8.SEARCH&ppt=sp&ppn=sp&ssid=y08kitb2dc0000001788948807273&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09T10:13:19.274851
flipkart,COMHG77QAFYQFUQG,laptops,HP 255 G10 (2025) AMD Athlon Dual Core 7120U - (8 GB/256 GB SSD/Windows 11 Pro) 255 G10 Thin and Light...,47999,50128,4% off,,https://www.flipkart.com/hp-255-g10-2025-amd-athlon-dual-core-7120u-8-gb-256-gb-ssd-windows-11-pro-thin-light-laptop/p/itm7e340cc25ba7f?pid=COMHG77QAFYQFUQG&lid=LSTCOMHG77QAFYQFUQG55MDY7&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_34&otracker=search&fm=organic&iid=7f94d40e-390a-48ac-9797-29c1c4e5b1c2.COMHG77QAFYQFUQG.SEARCH&ppt=sp&ppn=sp&ssid=y08kitb2dc0000001788948807273&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09T10:13:19.274851
flipkart,COMHMPEEGVJYYZ2Z,laptops,Acer Aspire 3 (i3 14th Gen) Intel Core 3 100U - (8 GB/512 GB SSD/Windows 11 Home) A324-53 Notebook,54990,94999,42% off,,https://www.flipkart.com/acer-aspire-3-i3-14th-gen-intel-core-100u-8-gb-512-gb-ssd-windows-11-home-a324-53-notebook/p/itmcc145dc1a3908?pid=COMHMPEEGVJYYZ2Z&lid=LSTCOMHMPEEGVJYYZ2ZUKNNI5&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_35&otracker=search&fm=organic&iid=7f94d40e-390a-48ac-9797-29c1c4e5b1c2.COMHMPEEGVJYYZ2Z.SEARCH&ppt=sp&ppn=sp&ssid=y08kitb2dc0000001788948807273&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09T10:13:19.274851
flipkart,COMH7NCZ8BARKXFF,laptops,Acer Aspire 3 Intel Celeron Dual Core - (8 GB/256 GB SSD/Windows 11 Home) A311-45 Thin and Light Lapto...,38500,48999,21% off,,https://www.flipkart.com/acer-aspire-3-intel-celeron-dual-core-8-gb-256-gb-ssd-windows-11-home-a311-45-thin-light-laptop/p/itmad38595c5a902?pid=COMH7NCZ8BARKXFF&lid=LSTCOMH7NCZ8BARKXFFSLKD7A&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_36&otracker=search&fm=organic&iid=7f94d40e-390a-48ac-9797-29c1c4e5b1c2.COMH7NCZ8BARKXFF.SEARCH&ppt=sp&ppn=sp&ssid=y08kitb2dc0000001788948807273&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09T10:13:19.274851
flipkart,COMHHAFFYEGZUXG8,laptops,"ASUS Vivobook 14 Flip OLED (2026) with Touch Screen, Metallic Design, Intel Core Ultra 5 226V - (16 GB...",96990,176990,45% off,,https://www.flipkart.com/asus-vivobook-14-flip-oled-2026-touch-screen-metallic-design-intel-core-ultra-5-226v-16-gb-512-gb-ssd-windows-11-home-tp3407sa-sg183ws-2-1-laptop/p/itmffd74b3d38344?pid=COMHHAFFYEGZUXG8&lid=LSTCOMHHAFFYEGZUXG87XRWPO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_37&otracker=search&fm=organic&iid=7f94d40e-390a-48ac-9797-29c1c4e5b1c2.COMHHAFFYEGZUXG8.SEARCH&ppt=sp&ppn=sp&ssid=y08kitb2dc0000001788948807273&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09T10:13:19.274851
flipkart,COMH59ENQYHDYJGX,laptops,Acer Aspire 3 Intel Pentium Quad Core N6000 - (12 GB/512 GB SSD/Windows 11 Home) A325-45 Thin and Ligh...,43990,44990,2% off,,https://www.flipkart.com/acer-aspire-3-intel-pentium-quad-core-n6000-12-gb-512-gb-ssd-windows-11-home-a325-45-thin-light-laptop/p/itm9ca67a1a3ea22?pid=COMH59ENQYHDYJGX&lid=LSTCOMH59ENQYHDYJGX9DSB95&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_38&otracker=search&fm=organic&iid=7f94d40e-390a-48ac-9797-29c1c4e5b1c2.COMH59ENQYHDYJGX.SEARCH&ppt=sp&ppn=sp&ssid=y08kitb2dc0000001788948807273&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09T10:13:19.274851
flipkart,COMHK4F734GZWHFM,laptops,HP 15 (i3 14th Gen) Intel Core 3 100U - (16 GB/512 GB SSD/Windows 11 Home) 15-fd0885TU Thin and Light ...,50843,,,,https://www.flipkart.com/hp-15-i3-14th-gen-intel-core-3-100u-16-gb-512-gb-ssd-windows-11-home-15-fd0885tu-thin-light-laptop/p/itm661ed697fa9ca?pid=COMHK4F734GZWHFM&lid=LSTCOMHK4F734GZWHFMN7EU3K&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_39&otracker=search&fm=organic&iid=7f94d40e-390a-48ac-9797-29c1c4e5b1c2.COMHK4F734GZWHFM.SEARCH&ppt=sp&ppn=sp&ssid=y08kitb2dc0000001788948807273&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09T10:13:19.274851
flipkart,COMH9SJ9Q8ZZHFN7,laptops,"ASUS Vivobook 15 (2025) with Touchscreen & Backlit Keyboard, Intel Core i3 13th Gen 1315U - (8 GB/512 ...",44990,51990,13% off,,https://www.flipkart.com/asus-vivobook-15-2025-touchscreen-backlit-keyboard-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-x1504va-e81599ws-2-1-laptop/p/itm72fc7af14df5e?pid=COMH9SJ9Q8ZZHFN7&lid=LSTCOMH9SJ9Q8ZZHFN7V5EST1&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_40&otracker=search&fm=organic&iid=7f94d40e-390a-48ac-9797-29c1c4e5b1c2.COMH9SJ9Q8ZZHFN7.SEARCH&ppt=sp&ppn=sp&ssid=y08kitb2dc0000001788948807273&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09T10:13:19.274851
flipkart,COMHBFRJKS4UDSRU,laptops,HP 15s Metal Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 15-hr0005TU Thin and Lig...,53327,,,,https://www.flipkart.com/hp-15s-metal-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-15-hr0005tu-thin-light-laptop/p/itmb433fd9435785?pid=COMHBFRJKS4UDSRU&lid=LSTCOMHBFRJKS4UDSRUPUBRZY&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_41&otracker=search&fm=organic&iid=7f94d40e-390a-48ac-9797-29c1c4e5b1c2.COMHBFRJKS4UDSRU.SEARCH&ppt=sp&ppn=sp&ssid=y08kitb2dc0000001788948807273&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09T10:13:19.274851
flipkart,COMHMHYH9GDHGXDA,laptops,"Acer Aspire 15 MS Office 2024 + M365 Basic, AMD Ryzen 3 Quad Core 7330U - (8 GB/256 GB SSD/Windows 11 ...",43990,74999,41% off,,https://www.flipkart.com/acer-aspire-15-ms-office-2024-m365-basic-amd-ryzen-3-quad-core-7330u-8-gb-256-gb-ssd-windows-11-home-a311-45-notebook/p/itm679af52f35d6d?pid=COMHMHYH9GDHGXDA&lid=LSTCOMHMHYH9GDHGXDAYAE4GK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_42&otracker=search&fm=organic&iid=7f94d40e-390a-48ac-9797-29c1c4e5b1c2.COMHMHYH9GDHGXDA.SEARCH&ppt=sp&ppn=sp&ssid=y08kitb2dc0000001788948807273&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09T10:13:19.274851
flipkart,COMHBFRJJPDPHZ2H,laptops,HP Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0569TU Thin and Light Laptop,57890,69990,17% off,,https://www.flipkart.com/hp-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-15-fd0569tu-thin-light-laptop/p/itm8229e9aa059be?pid=COMHBFRJJPDPHZ2H&lid=LSTCOMHBFRJJPDPHZ2H0UBZAM&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_43&otracker=search&fm=organic&iid=7f94d40e-390a-48ac-9797-29c1c4e5b1c2.COMHBFRJJPDPHZ2H.SEARCH&ppt=sp&ppn=sp&ssid=y08kitb2dc0000001788948807273&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09T10:13:19.274851
flipkart,COMHCPHGZXJWVNX2,laptops,HP 15 (2025) AMD Athlon Dual Core 7120U - (8 GB/256 GB SSD/Windows 11 Home) 15 Thin and Light Laptop,47905,49990,4% off,,https://www.flipkart.com/hp-15-2025-amd-athlon-dual-core-7120u-8-gb-256-gb-ssd-windows-11-home-thin-light-laptop/p/itm356259fbc5fcb?pid=COMHCPHGZXJWVNX2&lid=LSTCOMHCPHGZXJWVNX2OMIMXX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_44&otracker=search&fm=organic&iid=7f94d40e-390a-48ac-9797-29c1c4e5b1c2.COMHCPHGZXJWVNX2.SEARCH&ppt=sp&ppn=sp&ssid=y08kitb2dc0000001788948807273&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09T10:13:19.274851
flipkart,COMHMYD8FQU2Z8QG,laptops,"Acer Aspire 15 Lite(i5 14th Gen) Intel Core 5 210H - (16 GB/512 GB SSD/Windows 11 Home) AL 15-52H , AL...",64990,73418,11% off,,https://www.flipkart.com/acer-aspire-15-lite-i5-14th-gen-intel-core-5-210h-16-gb-512-gb-ssd-windows-11-home-al-15-52h-al15-52-notebook/p/itmde8e37bf7150b?pid=COMHMYD8FQU2Z8QG&lid=LSTCOMHMYD8FQU2Z8QGXSSKQQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_45&otracker=search&fm=organic&iid=7f94d40e-390a-48ac-9797-29c1c4e5b1c2.COMHMYD8FQU2Z8QG.SEARCH&ppt=sp&ppn=sp&ssid=y08kitb2dc0000001788948807273&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09T10:13:19.274851
flipkart,COMGZNSBMUR7S8WY,laptops,HP 15s Backlit Keyboard AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0026AU Th...,51990,55990,7% off,,https://www.flipkart.com/hp-15s-backlit-keyboard-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-15-fc0026au-thin-light-laptop/p/itm4e6d85f618393?pid=COMGZNSBMUR7S8WY&lid=LSTCOMGZNSBMUR7S8WYEVMJYE&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_46&otracker=search&fm=organic&iid=7f94d40e-390a-48ac-9797-29c1c4e5b1c2.COMGZNSBMUR7S8WY.SEARCH&ppt=sp&ppn=sp&ssid=y08kitb2dc0000001788948807273&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09T10:13:19.274851
flipkart,COMHEZA8DBZRJXZG,laptops,HP 15 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home) 15-fr0028TU | 15-fr0045TU Thi...,68990,69023,,,https://www.flipkart.com/hp-15-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-15-fr0028tu-15-fr0045tu-thin-light-laptop/p/itma36ceee31e597?pid=COMHEZA8DBZRJXZG&lid=LSTCOMHEZA8DBZRJXZGOLDFRS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_47&otracker=search&fm=organic&iid=7f94d40e-390a-48ac-9797-29c1c4e5b1c2.COMHEZA8DBZRJXZG.SEARCH&ppt=sp&ppn=sp&ssid=y08kitb2dc0000001788948807273&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09T10:13:19.274851
flipkart,COMHDGD5FH6NZPHD,laptops,Primebook 2 Pro (2026) in-Built AI MediaTek Helio G99 (MT8781) - (8 GB/128 GB/Android 15) PBG9914128#4...,28990,39990,27% off,,https://www.flipkart.com/primebook-2-pro-2026-in-built-ai-mediatek-helio-g99-mt8781-8-gb-128-gb-android-15-pbg9914128-4278c-laptop/p/itmdbf8db6a6f79a?pid=COMHDGD5FH6NZPHD&lid=LSTCOMHDGD5FH6NZPHD567UTY&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_48&otracker=search&fm=organic&iid=7f94d40e-390a-48ac-9797-29c1c4e5b1c2.COMHDGD5FH6NZPHD.SEARCH&ppt=sp&ppn=sp&ssid=y08kitb2dc0000001788948807273&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09T10:13:19.274851
flipkart,COMHFT2NY5V7RCMK,laptops,ASUS TUF Gaming A15 AMD Ryzen 7 Octa Core 7435HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...,64990,86990,25% off,,https://www.flipkart.com/asus-tuf-gaming-a15-amd-ryzen-7-octa-core-7435hs-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-75-w-fa566ncr-hn075w-laptop/p/itm10514ecd2a794?pid=COMHFT2NY5V7RCMK&lid=LSTCOMHFT2NY5V7RCMKJW0ZPL&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_49&otracker=search&fm=organic&iid=ae60f8a3-14a7-44e5-bcd1-67a59acfb02b.COMHFT2NY5V7RCMK.SEARCH&ppt=sp&ppn=sp&ssid=f8ajfuae3k0000001788948814752&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09T10:13:19.274851
flipkart,COMH743DRRNQYDSH,laptops,HP 255 G10 (2024) AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 250 G10 Thin and Lig...,49890,55590,10% off,,https://www.flipkart.com/hp-255-g10-2024-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-250-thin-light-laptop/p/itmac0cd52f844ae?pid=COMH743DRRNQYDSH&lid=LSTCOMH743DRRNQYDSHRMT77Y&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_50&otracker=search&fm=organic&iid=ae60f8a3-14a7-44e5-bcd1-67a59acfb02b.COMH743DRRNQYDSH.SEARCH&ppt=sp&ppn=sp&ssid=f8ajfuae3k0000001788948814752&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09T10:13:19.274851
flipkart,COMHE4ATFWNVHXHS,laptops,Samsung Galaxy Book4 Edge Series Copilot AI-PC Full Metal Chasis Snapdragon X - (16 GB/512 GB SSD/Wind...,74990,92390,18% off,,https://www.flipkart.com/samsung-galaxy-book4-edge-series-copilot-ai-pc-full-metal-chasis-snapdragon-x-16-gb-512-gb-ssd-windows-11-home-np750xqb-ka1in-thin-light-laptop/p/itm1d61ec8d90cc7?pid=COMHE4ATFWNVHXHS&lid=LSTCOMHE4ATFWNVHXHSIHS0FO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_51&otracker=search&fm=organic&iid=en_fB0B3_RYZIGindWHoqWfb5bJBoF4n-6f8S-WjBJa55XC3QXPoIiYE60T7_3x-H93mxFWGEcjohbd7Xu6n8Taw_dz03Mhf3e92g20LfJzpavaowpFxEVfbdDIIlOhtmh2&ppt=sp&ppn=sp&ssid=f8ajfuae3k0000001788948814752&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09T10:13:19.274851
flipkart,COMH397X2KJ8XCHR,laptops,Acer Aspire 15 AMD Ryzen 3 Quad Core 7330U - (8 GB/512 GB SSD/Windows 11 Home) AS15 42 / A325 42 Thin ...,49990,76999,35% off,,https://www.flipkart.com/acer-aspire-15-amd-ryzen-3-quad-core-7330u-8-gb-512-gb-ssd-windows-11-home-as15-42-a325-thin-light-laptop/p/itmdaf15e01a1d1a?pid=COMH397X2KJ8XCHR&lid=LSTCOMH397X2KJ8XCHRBDEAS1&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_52&otracker=search&fm=organic&iid=ae60f8a3-14a7-44e5-bcd1-67a59acfb02b.COMH397X2KJ8XCHR.SEARCH&ppt=sp&ppn=sp&ssid=f8ajfuae3k0000001788948814752&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09T10:13:19.274851
flipkart,COMHZX8EXE4JE2FD,laptops,Lenovo IdeaPad Slim 3 AMD Ryzen 3 30 - (16 GB/512 GB SSD/Windows 11 Home) IdeaPad Slim 3 15AMN8 Thin a...,57575,111490,48% off,,https://www.flipkart.com/lenovo-ideapad-slim-3-amd-ryzen-30-16-gb-512-gb-ssd-windows-11-home-15amn8-thin-light-laptop/p/itm802da1c81a2d7?pid=COMHZX8EXE4JE2FD&lid=LSTCOMHZX8EXE4JE2FDZSLFH1&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_53&otracker=search&fm=organic&iid=ae60f8a3-14a7-44e5-bcd1-67a59acfb02b.COMHZX8EXE4JE2FD.SEARCH&ppt=sp&ppn=sp&ssid=f8ajfuae3k0000001788948814752&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09T10:13:19.274851
flipkart,COMHHNH8QYHRSTCG,laptops,ASUS TUF Gaming A15 (2026) AMD Ryzen 7 170 - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,79990,90990,12% off,,https://www.flipkart.com/asus-tuf-gaming-a15-2026-amd-ryzen-7-170-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-fa506ncq-hn008w-laptop/p/itm187b00d3b76d3?pid=COMHHNH8QYHRSTCG&lid=LSTCOMHHNH8QYHRSTCGYUF05H&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_54&otracker=search&fm=organic&iid=ae60f8a3-14a7-44e5-bcd1-67a59acfb02b.COMHHNH8QYHRSTCG.SEARCH&ppt=sp&ppn=sp&ssid=f8ajfuae3k0000001788948814752&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09T10:13:19.274851
flipkart,COMGWKF2QYG6XNCZ,laptops,Acer Aspire Lite Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) AL15-52 Thin and Li...,51990,54790,5% off,,https://www.flipkart.com/acer-aspire-lite-intel-core-i3-12th-gen-1215u-16-gb-512-gb-ssd-windows-11-home-al15-52-thin-light-laptop/p/itm130746bcc0e38?pid=COMGWKF2QYG6XNCZ&lid=LSTCOMGWKF2QYG6XNCZVPCDKL&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_55&otracker=search&fm=organic&iid=ae60f8a3-14a7-44e5-bcd1-67a59acfb02b.COMGWKF2QYG6XNCZ.SEARCH&ppt=sp&ppn=sp&ssid=f8ajfuae3k0000001788948814752&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09T10:13:19.274851
flipkart,COMHDG7CFDWVKYMZ,laptops,"ASUS Vivobook 15 (2025) (i5 14th Gen) with MSO 2024 + M365 Basic*, Backlit Keyboard, Intel Core 5 120U...",69900,75000,6% off,,https://www.flipkart.com/asus-vivobook-15-2025-i5-14th-gen-mso-2024-m365-basic-backlit-keyboard-intel-core-5-120u-16-gb-512-gb-ssd-windows-11-home-x1504vap-nj2862ws-x1504vap-bq224ws-thin-light-laptop/p/itm774438efecaf0?pid=COMHDG7CFDWVKYMZ&lid=LSTCOMHDG7CFDWVKYMZSGRBRE&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_56&otracker=search&fm=organic&iid=ae60f8a3-14a7-44e5-bcd1-67a59acfb02b.COMHDG7CFDWVKYMZ.SEARCH&ppt=sp&ppn=sp&ssid=f8ajfuae3k0000001788948814752&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09T10:13:19.274851
flipkart,COMGTGFGB8GK3NV7,laptops,Acer ‎Acer One 14 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) A114-43 Thin and Lig...,45502,49990,8% off,,https://www.flipkart.com/acer-acer-one-14-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-a114-43-thin-light-laptop/p/itm0178ff325b6f1?pid=COMGTGFGB8GK3NV7&lid=LSTCOMGTGFGB8GK3NV7WPFZP6&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_57&otracker=search&fm=organic&iid=ae60f8a3-14a7-44e5-bcd1-67a59acfb02b.COMGTGFGB8GK3NV7.SEARCH&ppt=sp&ppn=sp&ssid=f8ajfuae3k0000001788948814752&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09T10:13:19.274851
flipkart,COMGT2ZXC24MFNFA,laptops,ASUS Vivobook 15 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ321WS Thin...,35990,54990,34% off,,https://www.flipkart.com/asus-vivobook-15-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-x1504za-nj321ws-thin-light-laptop/p/itmbe5bbf6a5168b?pid=COMGT2ZXC24MFNFA&lid=LSTCOMGT2ZXC24MFNFAH8MFND&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_58&otracker=search&fm=organic&iid=ae60f8a3-14a7-44e5-bcd1-67a59acfb02b.COMGT2ZXC24MFNFA.SEARCH&ppt=sp&ppn=sp&ssid=f8ajfuae3k0000001788948814752&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09T10:13:19.274851
flipkart,COMHEHHXKFQSABXZ,laptops,HP OMEN AI AMD Ryzen AI 7 Octa Core AI 7 350 - (24 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA Ge...,149990,162996,7% off,,https://www.flipkart.com/hp-omen-ai-amd-ryzen-7-octa-core-350-24-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-5050-16-ap0165ax-gaming-laptop/p/itm5661c90728083?pid=COMHEHHXKFQSABXZ&lid=LSTCOMHEHHXKFQSABXZEF3JCN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_59&otracker=search&fm=organic&iid=ae60f8a3-14a7-44e5-bcd1-67a59acfb02b.COMHEHHXKFQSABXZ.SEARCH&ppt=sp&ppn=sp&ssid=f8ajfuae3k0000001788948814752&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09T10:13:19.274851
flipkart,COMHZX2TW9ZYNZMX,laptops,Acer Aspire 3 AMD Ryzen 3 5300U - (8 GB/256 GB SSD/Windows 11 Home) A325-42 Notebook,40990,49990,18% off,,https://www.flipkart.com/acer-aspire-3-amd-ryzen-5300u-8-gb-256-gb-ssd-windows-11-home-a325-42-notebook/p/itm0a8558b1e5a9d?pid=COMHZX2TW9ZYNZMX&lid=LSTCOMHZX2TW9ZYNZMXIBBPJ0&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_60&otracker=search&fm=organic&iid=ae60f8a3-14a7-44e5-bcd1-67a59acfb02b.COMHZX2TW9ZYNZMX.SEARCH&ppt=sp&ppn=sp&ssid=f8ajfuae3k0000001788948814752&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09T10:13:19.274851
flipkart,COMGZUYDGFJGHZR4,laptops,Samsung Galaxy Book4 Metal Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) NP750XGJ ...,79990,90800,11% off,,https://www.flipkart.com/samsung-galaxy-book4-metal-intel-core-i5-13th-gen-1335u-16-gb-512-gb-ssd-windows-11-home-np750xgj-thin-light-laptop/p/itm1df5212efb9fc?pid=COMGZUYDGFJGHZR4&lid=LSTCOMGZUYDGFJGHZR4EBFOUZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_61&otracker=search&fm=organic&iid=ae60f8a3-14a7-44e5-bcd1-67a59acfb02b.COMGZUYDGFJGHZR4.SEARCH&ppt=sp&ppn=sp&ssid=f8ajfuae3k0000001788948814752&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09T10:13:19.274851
flipkart,COMHZQX4TQ3P9H3Z,laptops,Apple Macbook Neo A18 Pro(2026) A18 Pro - (8 GB/512 GB SSD/Tahoe) MHFG4HN/A,89900,,,,https://www.flipkart.com/apple-macbook-neo-a18-pro-2026-pro-8-gb-512-gb-ssd-tahoe-mhfg4hn-a/p/itmf87d0895be647?pid=COMHZQX4TQ3P9H3Z&lid=LSTCOMHZQX4TQ3P9H3Z424T69&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_62&otracker=search&fm=organic&iid=ae60f8a3-14a7-44e5-bcd1-67a59acfb02b.COMHZQX4TQ3P9H3Z.SEARCH&ppt=sp&ppn=sp&ssid=f8ajfuae3k0000001788948814752&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09T10:13:19.274851
flipkart,COMHBYH3ZQMZKTSA,laptops,Acer Aspire AMD Ryzen 5 Hexa Core 7430U - (16 GB/1 TB SSD/Windows 11 Home) AS15-42 Thin and Light Lapt...,62990,64990,3% off,,https://www.flipkart.com/acer-aspire-amd-ryzen-5-hexa-core-7430u-16-gb-1-tb-ssd-windows-11-home-as15-42-thin-light-laptop/p/itm6b3261e51baf5?pid=COMHBYH3ZQMZKTSA&lid=LSTCOMHBYH3ZQMZKTSAMGDFHN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_63&otracker=search&fm=organic&iid=ae60f8a3-14a7-44e5-bcd1-67a59acfb02b.COMHBYH3ZQMZKTSA.SEARCH&ppt=sp&ppn=sp&ssid=f8ajfuae3k0000001788948814752&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09T10:13:19.274851
