product_id,category,product_name,source,price,mrp,discount,rating,url,scraped_at
COMHCYMG83BGNQHH,laptops,Lenovo Chromebook 11IJL9 Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) Chromeboo...,flipkart,16990.0,36502.0,53.0,0.0,https://www.flipkart.com/lenovo-chromebook-11ijl9-intel-celeron-dual-core-n4500-4-gb-64-gb-emmc-storage-chrome-os/p/itmd2a376187074e?pid=COMHCYMG83BGNQHH&lid=LSTCOMHCYMG83BGNQHHQNGMKF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_20&otracker=search&fm=organic&iid=7786910e-aed2-4ead-a9af-a663633b5311.COMHCYMG83BGNQHH.SEARCH&ppt=None&ppn=None&ssid=5rm1xmgey80000001788948802284&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09 10:13:19.274851
COMHH6Q4E6HYUURM,laptops,HP 15 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0805AU Thin and Light Lapto...,flipkart,58952.0,87179.0,32.0,0.0,https://www.flipkart.com/hp-15-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-15-fc0805au-thin-light-laptop/p/itm044828973e180?pid=COMHH6Q4E6HYUURM&lid=LSTCOMHH6Q4E6HYUURMKTTSEK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_21&otracker=search&fm=organic&iid=7786910e-aed2-4ead-a9af-a663633b5311.COMHH6Q4E6HYUURM.SEARCH&ppt=None&ppn=None&ssid=5rm1xmgey80000001788948802284&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09 10:13:19.274851
COMH397XPF4Z3BMX,laptops,Acer Aspire 3 Backlit AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) Aspire AS15 - 4...,flipkart,54990.0,72999.0,24.0,0.0,https://www.flipkart.com/acer-aspire-3-backlit-amd-ryzen-7-octa-core-7730u-16-gb-512-gb-ssd-windows-11-home-as15-42-thin-light-laptop/p/itmdaf15e01a1d1a?pid=COMH397XPF4Z3BMX&lid=LSTCOMH397XPF4Z3BMXL8O53G&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_22&otracker=search&fm=organic&iid=7786910e-aed2-4ead-a9af-a663633b5311.COMH397XPF4Z3BMX.SEARCH&ppt=None&ppn=None&ssid=5rm1xmgey80000001788948802284&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09 10:13:19.274851
COMHD8BGPXTWVY3J,laptops,Neopticon BrowseBook Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Windows 11 Home) BBN40412814 Lap...,flipkart,15989.0,25990.0,38.0,0.0,https://www.flipkart.com/neopticon-browsebook-intel-celeron-dual-core-n4020-4-gb-128-gb-ssd-windows-11-home-bbn40412814-laptop/p/itm8249747b82715?pid=COMHD8BGPXTWVY3J&lid=LSTCOMHD8BGPXTWVY3JIBMJED&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&spotlightTagId=default_TrendingId_6bo%2Fb5g&srno=s_1_23&otracker=search&fm=organic&iid=7786910e-aed2-4ead-a9af-a663633b5311.COMHD8BGPXTWVY3J.SEARCH&ppt=None&ppn=None&ssid=5rm1xmgey80000001788948802284&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09 10:13:19.274851
COMHDZVEE22P67WR,laptops,HP Victus AI AMD Ryzen 7 Octa Core 260 - (24 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce ...,flipkart,120928.0,,0.0,0.0,https://www.flipkart.com/hp-victus-ai-amd-ryzen-7-octa-core-260-24-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-5050-15-fb3185ax-gaming-laptop/p/itm08bbf58218363?pid=COMHDZVEE22P67WR&lid=LSTCOMHDZVEE22P67WR32U1SH&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_24&otracker=search&fm=organic&iid=7786910e-aed2-4ead-a9af-a663633b5311.COMHDZVEE22P67WR.SEARCH&ppt=None&ppn=None&ssid=5rm1xmgey80000001788948802284&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09 10:13:19.274851
COMHZW7ATMPJXGDS,laptops,Acer One 15 AMD Ryzen 3 Octa Core 7320U - (8 GB/256 GB SSD/Windows 11 Home) AO15-41M-G2 Notebook,flipkart,42899.0,57500.0,25.0,0.0,https://www.flipkart.com/acer-one-15-amd-ryzen-3-octa-core-7320u-8-gb-256-gb-ssd-windows-11-home-ao15-41m-g2-notebook/p/itmd10ebd21ce9cc?pid=COMHZW7ATMPJXGDS&lid=LSTCOMHZW7ATMPJXGDSMVDRMA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_25&otracker=search&fm=organic&iid=7f94d40e-390a-48ac-9797-29c1c4e5b1c2.COMHZW7ATMPJXGDS.SEARCH&ppt=sp&ppn=sp&ssid=y08kitb2dc0000001788948807273&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09 10:13:19.274851
COMHGWQY66YNGVFK,laptops,ASUS Vivobook 15 (2025) with Office 2024 + M365 Basic* Intel Core i3 13th Gen - (8 GB/512 GB SSD/Windo...,flipkart,44990.0,75990.0,40.0,0.0,https://www.flipkart.com/asus-vivobook-15-2025-office-2024-m365-basic-intel-core-i3-13th-gen-8-gb-512-gb-ssd-windows-11-home-x1504va-d5321ws-thin-light-laptop/p/itma044347a6922b?pid=COMHGWQY66YNGVFK&lid=LSTCOMHGWQY66YNGVFKYKVYYT&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_26&otracker=search&fm=organic&iid=7f94d40e-390a-48ac-9797-29c1c4e5b1c2.COMHGWQY66YNGVFK.SEARCH&ppt=sp&ppn=sp&ssid=y08kitb2dc0000001788948807273&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09 10:13:19.274851
COMGFHMJFHEDTDD4,laptops,Acer One 14 AMD Ryzen 3 Quad Core 7320U - (8 GB/256 GB SSD/Windows 11 Home) A114-43 Thin and Light Lap...,flipkart,,,0.0,0.0,https://www.flipkart.com/acer-one-14-amd-ryzen-3-quad-core-7320u-8-gb-256-gb-ssd-windows-11-home-a114-43-thin-light-laptop/p/itm283f44123aab0?pid=COMGFHMJFHEDTDD4&q=laptops&store=6bo%2Fb5g&srno=s_2_28&otracker=search&fm=organic&iid=7f94d40e-390a-48ac-9797-29c1c4e5b1c2.COMGFHMJFHEDTDD4.SEARCH&ppt=sp&ppn=sp&ssid=y08kitb2dc0000001788948807273&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09 10:13:19.274851
COMH7NCZY2QDJ5Z4,laptops,Acer Aspire 3 Intel Celeron Dual Core - (8 GB/512 GB SSD/Windows 11 Home) A311-45 Thin and Light Lapto...,flipkart,36882.0,45990.0,19.0,0.0,https://www.flipkart.com/acer-aspire-3-intel-celeron-dual-core-8-gb-512-gb-ssd-windows-11-home-a311-45-thin-light-laptop/p/itmad38595c5a902?pid=COMH7NCZY2QDJ5Z4&lid=LSTCOMH7NCZY2QDJ5Z4UF1VE8&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_29&otracker=search&fm=organic&iid=7f94d40e-390a-48ac-9797-29c1c4e5b1c2.COMH7NCZY2QDJ5Z4.SEARCH&ppt=sp&ppn=sp&ssid=y08kitb2dc0000001788948807273&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09 10:13:19.274851
COMHNNKQR9FURZZQ,laptops,Acer Aspire 5 Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Windows 11 Home) A514-54H Notebook,flipkart,69890.0,99990.0,30.0,0.0,https://www.flipkart.com/acer-aspire-5-intel-core-ultra-125h-16-gb-512-gb-ssd-windows-11-home-a514-54h-notebook/p/itmd237a2b9aa3ad?pid=COMHNNKQR9FURZZQ&lid=LSTCOMHNNKQR9FURZZQIVFW7Q&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_30&otracker=search&fm=organic&iid=7f94d40e-390a-48ac-9797-29c1c4e5b1c2.COMHNNKQR9FURZZQ.SEARCH&ppt=sp&ppn=sp&ssid=y08kitb2dc0000001788948807273&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09 10:13:19.274851
COMHM55EDFBDAHHZ,laptops,HP {2026} AMD Ryzen 5 Hexa Core 7535U - (8 GB/512 GB SSD/Windows 11 Home) 255R G10 Laptop,flipkart,57990.0,65990.0,12.0,0.0,https://www.flipkart.com/hp-2026-amd-ryzen-5-hexa-core-7535u-8-gb-512-gb-ssd-windows-11-home-255r-g10-laptop/p/itm1f7ad53b95048?pid=COMHM55EDFBDAHHZ&lid=LSTCOMHM55EDFBDAHHZLUEFMP&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_31&otracker=search&fm=organic&iid=7f94d40e-390a-48ac-9797-29c1c4e5b1c2.COMHM55EDFBDAHHZ.SEARCH&ppt=sp&ppn=sp&ssid=y08kitb2dc0000001788948807273&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09 10:13:19.274851
COMHK55FMC67NQ5V,laptops,HP MS Office 2024 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home) 15-fr0045TU Thin ...,flipkart,67990.0,69023.0,1.0,0.0,https://www.flipkart.com/hp-ms-office-2024-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-15-fr0045tu-thin-light-laptop/p/itm5a4df44828227?pid=COMHK55FMC67NQ5V&lid=LSTCOMHK55FMC67NQ5VHTFVCX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_32&otracker=search&fm=organic&iid=7f94d40e-390a-48ac-9797-29c1c4e5b1c2.COMHK55FMC67NQ5V.SEARCH&ppt=sp&ppn=sp&ssid=y08kitb2dc0000001788948807273&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09 10:13:19.274851
COMH397XW36HUXB8,laptops,Acer Aspire 15 AMD Office 2024 + M365 Basic AMD Ryzen 5 Hexa Core 7430U - (16 GB/512 GB SSD/Windows 11...,flipkart,56990.0,59990.0,5.0,0.0,https://www.flipkart.com/acer-aspire-15-amd-office-2024-m365-basic-ryzen-5-hexa-core-7430u-16-gb-512-gb-ssd-windows-11-home-as15-42-thin-light-laptop/p/itmdaf15e01a1d1a?pid=COMH397XW36HUXB8&lid=LSTCOMH397XW36HUXB8EV5XN8&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_33&otracker=search&fm=organic&iid=7f94d40e-390a-48ac-9797-29c1c4e5b1c2.COMH397XW36HUXB8.SEARCH&ppt=sp&ppn=sp&ssid=y08kitb2dc0000001788948807273&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09 10:13:19.274851
COMHG77QAFYQFUQG,laptops,HP 255 G10 (2025) AMD Athlon Dual Core 7120U - (8 GB/256 GB SSD/Windows 11 Pro) 255 G10 Thin and Light...,flipkart,47999.0,50128.0,4.0,0.0,https://www.flipkart.com/hp-255-g10-2025-amd-athlon-dual-core-7120u-8-gb-256-gb-ssd-windows-11-pro-thin-light-laptop/p/itm7e340cc25ba7f?pid=COMHG77QAFYQFUQG&lid=LSTCOMHG77QAFYQFUQG55MDY7&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_34&otracker=search&fm=organic&iid=7f94d40e-390a-48ac-9797-29c1c4e5b1c2.COMHG77QAFYQFUQG.SEARCH&ppt=sp&ppn=sp&ssid=y08kitb2dc0000001788948807273&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09 10:13:19.274851
COMHMPEEGVJYYZ2Z,laptops,Acer Aspire 3 (i3 14th Gen) Intel Core 3 100U - (8 GB/512 GB SSD/Windows 11 Home) A324-53 Notebook,flipkart,54990.0,94999.0,42.0,0.0,https://www.flipkart.com/acer-aspire-3-i3-14th-gen-intel-core-100u-8-gb-512-gb-ssd-windows-11-home-a324-53-notebook/p/itmcc145dc1a3908?pid=COMHMPEEGVJYYZ2Z&lid=LSTCOMHMPEEGVJYYZ2ZUKNNI5&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_35&otracker=search&fm=organic&iid=7f94d40e-390a-48ac-9797-29c1c4e5b1c2.COMHMPEEGVJYYZ2Z.SEARCH&ppt=sp&ppn=sp&ssid=y08kitb2dc0000001788948807273&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09 10:13:19.274851
COMH7NCZ8BARKXFF,laptops,Acer Aspire 3 Intel Celeron Dual Core - (8 GB/256 GB SSD/Windows 11 Home) A311-45 Thin and Light Lapto...,flipkart,38500.0,48999.0,21.0,0.0,https://www.flipkart.com/acer-aspire-3-intel-celeron-dual-core-8-gb-256-gb-ssd-windows-11-home-a311-45-thin-light-laptop/p/itmad38595c5a902?pid=COMH7NCZ8BARKXFF&lid=LSTCOMH7NCZ8BARKXFFSLKD7A&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_36&otracker=search&fm=organic&iid=7f94d40e-390a-48ac-9797-29c1c4e5b1c2.COMH7NCZ8BARKXFF.SEARCH&ppt=sp&ppn=sp&ssid=y08kitb2dc0000001788948807273&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09 10:13:19.274851
COMHHAFFYEGZUXG8,laptops,"ASUS Vivobook 14 Flip OLED (2026) with Touch Screen, Metallic Design, Intel Core Ultra 5 226V - (16 GB...",flipkart,96990.0,176990.0,45.0,0.0,https://www.flipkart.com/asus-vivobook-14-flip-oled-2026-touch-screen-metallic-design-intel-core-ultra-5-226v-16-gb-512-gb-ssd-windows-11-home-tp3407sa-sg183ws-2-1-laptop/p/itmffd74b3d38344?pid=COMHHAFFYEGZUXG8&lid=LSTCOMHHAFFYEGZUXG87XRWPO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_37&otracker=search&fm=organic&iid=7f94d40e-390a-48ac-9797-29c1c4e5b1c2.COMHHAFFYEGZUXG8.SEARCH&ppt=sp&ppn=sp&ssid=y08kitb2dc0000001788948807273&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09 10:13:19.274851
COMH59ENQYHDYJGX,laptops,Acer Aspire 3 Intel Pentium Quad Core N6000 - (12 GB/512 GB SSD/Windows 11 Home) A325-45 Thin and Ligh...,flipkart,43990.0,44990.0,2.0,0.0,https://www.flipkart.com/acer-aspire-3-intel-pentium-quad-core-n6000-12-gb-512-gb-ssd-windows-11-home-a325-45-thin-light-laptop/p/itm9ca67a1a3ea22?pid=COMH59ENQYHDYJGX&lid=LSTCOMH59ENQYHDYJGX9DSB95&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_38&otracker=search&fm=organic&iid=7f94d40e-390a-48ac-9797-29c1c4e5b1c2.COMH59ENQYHDYJGX.SEARCH&ppt=sp&ppn=sp&ssid=y08kitb2dc0000001788948807273&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09 10:13:19.274851
COMHK4F734GZWHFM,laptops,HP 15 (i3 14th Gen) Intel Core 3 100U - (16 GB/512 GB SSD/Windows 11 Home) 15-fd0885TU Thin and Light ...,flipkart,50843.0,,0.0,0.0,https://www.flipkart.com/hp-15-i3-14th-gen-intel-core-3-100u-16-gb-512-gb-ssd-windows-11-home-15-fd0885tu-thin-light-laptop/p/itm661ed697fa9ca?pid=COMHK4F734GZWHFM&lid=LSTCOMHK4F734GZWHFMN7EU3K&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_39&otracker=search&fm=organic&iid=7f94d40e-390a-48ac-9797-29c1c4e5b1c2.COMHK4F734GZWHFM.SEARCH&ppt=sp&ppn=sp&ssid=y08kitb2dc0000001788948807273&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09 10:13:19.274851
COMH9SJ9Q8ZZHFN7,laptops,"ASUS Vivobook 15 (2025) with Touchscreen & Backlit Keyboard, Intel Core i3 13th Gen 1315U - (8 GB/512 ...",flipkart,44990.0,51990.0,13.0,0.0,https://www.flipkart.com/asus-vivobook-15-2025-touchscreen-backlit-keyboard-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-x1504va-e81599ws-2-1-laptop/p/itm72fc7af14df5e?pid=COMH9SJ9Q8ZZHFN7&lid=LSTCOMH9SJ9Q8ZZHFN7V5EST1&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_40&otracker=search&fm=organic&iid=7f94d40e-390a-48ac-9797-29c1c4e5b1c2.COMH9SJ9Q8ZZHFN7.SEARCH&ppt=sp&ppn=sp&ssid=y08kitb2dc0000001788948807273&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09 10:13:19.274851
COMHBFRJKS4UDSRU,laptops,HP 15s Metal Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 15-hr0005TU Thin and Lig...,flipkart,53327.0,,0.0,0.0,https://www.flipkart.com/hp-15s-metal-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-15-hr0005tu-thin-light-laptop/p/itmb433fd9435785?pid=COMHBFRJKS4UDSRU&lid=LSTCOMHBFRJKS4UDSRUPUBRZY&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_41&otracker=search&fm=organic&iid=7f94d40e-390a-48ac-9797-29c1c4e5b1c2.COMHBFRJKS4UDSRU.SEARCH&ppt=sp&ppn=sp&ssid=y08kitb2dc0000001788948807273&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09 10:13:19.274851
COMHMHYH9GDHGXDA,laptops,"Acer Aspire 15 MS Office 2024 + M365 Basic, AMD Ryzen 3 Quad Core 7330U - (8 GB/256 GB SSD/Windows 11 ...",flipkart,43990.0,74999.0,41.0,0.0,https://www.flipkart.com/acer-aspire-15-ms-office-2024-m365-basic-amd-ryzen-3-quad-core-7330u-8-gb-256-gb-ssd-windows-11-home-a311-45-notebook/p/itm679af52f35d6d?pid=COMHMHYH9GDHGXDA&lid=LSTCOMHMHYH9GDHGXDAYAE4GK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_42&otracker=search&fm=organic&iid=7f94d40e-390a-48ac-9797-29c1c4e5b1c2.COMHMHYH9GDHGXDA.SEARCH&ppt=sp&ppn=sp&ssid=y08kitb2dc0000001788948807273&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09 10:13:19.274851
COMHBFRJJPDPHZ2H,laptops,HP Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0569TU Thin and Light Laptop,flipkart,57890.0,69990.0,17.0,0.0,https://www.flipkart.com/hp-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-15-fd0569tu-thin-light-laptop/p/itm8229e9aa059be?pid=COMHBFRJJPDPHZ2H&lid=LSTCOMHBFRJJPDPHZ2H0UBZAM&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_43&otracker=search&fm=organic&iid=7f94d40e-390a-48ac-9797-29c1c4e5b1c2.COMHBFRJJPDPHZ2H.SEARCH&ppt=sp&ppn=sp&ssid=y08kitb2dc0000001788948807273&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09 10:13:19.274851
COMHCPHGZXJWVNX2,laptops,HP 15 (2025) AMD Athlon Dual Core 7120U - (8 GB/256 GB SSD/Windows 11 Home) 15 Thin and Light Laptop,flipkart,47905.0,49990.0,4.0,0.0,https://www.flipkart.com/hp-15-2025-amd-athlon-dual-core-7120u-8-gb-256-gb-ssd-windows-11-home-thin-light-laptop/p/itm356259fbc5fcb?pid=COMHCPHGZXJWVNX2&lid=LSTCOMHCPHGZXJWVNX2OMIMXX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_44&otracker=search&fm=organic&iid=7f94d40e-390a-48ac-9797-29c1c4e5b1c2.COMHCPHGZXJWVNX2.SEARCH&ppt=sp&ppn=sp&ssid=y08kitb2dc0000001788948807273&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09 10:13:19.274851
COMHMYD8FQU2Z8QG,laptops,"Acer Aspire 15 Lite(i5 14th Gen) Intel Core 5 210H - (16 GB/512 GB SSD/Windows 11 Home) AL 15-52H , AL...",flipkart,64990.0,73418.0,11.0,0.0,https://www.flipkart.com/acer-aspire-15-lite-i5-14th-gen-intel-core-5-210h-16-gb-512-gb-ssd-windows-11-home-al-15-52h-al15-52-notebook/p/itmde8e37bf7150b?pid=COMHMYD8FQU2Z8QG&lid=LSTCOMHMYD8FQU2Z8QGXSSKQQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_45&otracker=search&fm=organic&iid=7f94d40e-390a-48ac-9797-29c1c4e5b1c2.COMHMYD8FQU2Z8QG.SEARCH&ppt=sp&ppn=sp&ssid=y08kitb2dc0000001788948807273&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09 10:13:19.274851
COMGZNSBMUR7S8WY,laptops,HP 15s Backlit Keyboard AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0026AU Th...,flipkart,51990.0,55990.0,7.0,0.0,https://www.flipkart.com/hp-15s-backlit-keyboard-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-15-fc0026au-thin-light-laptop/p/itm4e6d85f618393?pid=COMGZNSBMUR7S8WY&lid=LSTCOMGZNSBMUR7S8WYEVMJYE&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_46&otracker=search&fm=organic&iid=7f94d40e-390a-48ac-9797-29c1c4e5b1c2.COMGZNSBMUR7S8WY.SEARCH&ppt=sp&ppn=sp&ssid=y08kitb2dc0000001788948807273&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09 10:13:19.274851
COMHEZA8DBZRJXZG,laptops,HP 15 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home) 15-fr0028TU | 15-fr0045TU Thi...,flipkart,68990.0,69023.0,0.0,0.0,https://www.flipkart.com/hp-15-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-15-fr0028tu-15-fr0045tu-thin-light-laptop/p/itma36ceee31e597?pid=COMHEZA8DBZRJXZG&lid=LSTCOMHEZA8DBZRJXZGOLDFRS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_47&otracker=search&fm=organic&iid=7f94d40e-390a-48ac-9797-29c1c4e5b1c2.COMHEZA8DBZRJXZG.SEARCH&ppt=sp&ppn=sp&ssid=y08kitb2dc0000001788948807273&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09 10:13:19.274851
COMHDGD5FH6NZPHD,laptops,Primebook 2 Pro (2026) in-Built AI MediaTek Helio G99 (MT8781) - (8 GB/128 GB/Android 15) PBG9914128#4...,flipkart,28990.0,39990.0,27.0,0.0,https://www.flipkart.com/primebook-2-pro-2026-in-built-ai-mediatek-helio-g99-mt8781-8-gb-128-gb-android-15-pbg9914128-4278c-laptop/p/itmdbf8db6a6f79a?pid=COMHDGD5FH6NZPHD&lid=LSTCOMHDGD5FH6NZPHD567UTY&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_48&otracker=search&fm=organic&iid=7f94d40e-390a-48ac-9797-29c1c4e5b1c2.COMHDGD5FH6NZPHD.SEARCH&ppt=sp&ppn=sp&ssid=y08kitb2dc0000001788948807273&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09 10:13:19.274851
COMHFT2NY5V7RCMK,laptops,ASUS TUF Gaming A15 AMD Ryzen 7 Octa Core 7435HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...,flipkart,64990.0,86990.0,25.0,0.0,https://www.flipkart.com/asus-tuf-gaming-a15-amd-ryzen-7-octa-core-7435hs-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-75-w-fa566ncr-hn075w-laptop/p/itm10514ecd2a794?pid=COMHFT2NY5V7RCMK&lid=LSTCOMHFT2NY5V7RCMKJW0ZPL&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_49&otracker=search&fm=organic&iid=ae60f8a3-14a7-44e5-bcd1-67a59acfb02b.COMHFT2NY5V7RCMK.SEARCH&ppt=sp&ppn=sp&ssid=f8ajfuae3k0000001788948814752&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09 10:13:19.274851
COMH743DRRNQYDSH,laptops,HP 255 G10 (2024) AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 250 G10 Thin and Lig...,flipkart,49890.0,55590.0,10.0,0.0,https://www.flipkart.com/hp-255-g10-2024-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-250-thin-light-laptop/p/itmac0cd52f844ae?pid=COMH743DRRNQYDSH&lid=LSTCOMH743DRRNQYDSHRMT77Y&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_50&otracker=search&fm=organic&iid=ae60f8a3-14a7-44e5-bcd1-67a59acfb02b.COMH743DRRNQYDSH.SEARCH&ppt=sp&ppn=sp&ssid=f8ajfuae3k0000001788948814752&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09 10:13:19.274851
COMHE4ATFWNVHXHS,laptops,Samsung Galaxy Book4 Edge Series Copilot AI-PC Full Metal Chasis Snapdragon X - (16 GB/512 GB SSD/Wind...,flipkart,74990.0,92390.0,18.0,0.0,https://www.flipkart.com/samsung-galaxy-book4-edge-series-copilot-ai-pc-full-metal-chasis-snapdragon-x-16-gb-512-gb-ssd-windows-11-home-np750xqb-ka1in-thin-light-laptop/p/itm1d61ec8d90cc7?pid=COMHE4ATFWNVHXHS&lid=LSTCOMHE4ATFWNVHXHSIHS0FO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_51&otracker=search&fm=organic&iid=en_fB0B3_RYZIGindWHoqWfb5bJBoF4n-6f8S-WjBJa55XC3QXPoIiYE60T7_3x-H93mxFWGEcjohbd7Xu6n8Taw_dz03Mhf3e92g20LfJzpavaowpFxEVfbdDIIlOhtmh2&ppt=sp&ppn=sp&ssid=f8ajfuae3k0000001788948814752&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09 10:13:19.274851
COMH397X2KJ8XCHR,laptops,Acer Aspire 15 AMD Ryzen 3 Quad Core 7330U - (8 GB/512 GB SSD/Windows 11 Home) AS15 42 / A325 42 Thin ...,flipkart,49990.0,76999.0,35.0,0.0,https://www.flipkart.com/acer-aspire-15-amd-ryzen-3-quad-core-7330u-8-gb-512-gb-ssd-windows-11-home-as15-42-a325-thin-light-laptop/p/itmdaf15e01a1d1a?pid=COMH397X2KJ8XCHR&lid=LSTCOMH397X2KJ8XCHRBDEAS1&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_52&otracker=search&fm=organic&iid=ae60f8a3-14a7-44e5-bcd1-67a59acfb02b.COMH397X2KJ8XCHR.SEARCH&ppt=sp&ppn=sp&ssid=f8ajfuae3k0000001788948814752&qH=c06ea84a1e3dc3c6&ov_redirect=true,2026-09-09 10:13:19.274851
